parish,office,district,party,candidate,votes
Vernon,State House,30th Representative District,D,James Armes,2611
Vernon,State House,30th Representative District,R,Overton Burns,744
Vernon,State House,30th Representative District,R,"""Jack"" Causey",1782
Lafayette,State House,31st Representative District,O,Nancy Landry,5793
Lafayette,State House,31st Representative District,R,"Donald M. ""Don"" Trahan",5490
Vermilion,State House,31st Representative District,O,Nancy Landry,1539
Vermilion,State House,31st Representative District,R,"Donald M. ""Don"" Trahan",1875
Allen,State House,32nd Representative District,R,James David Cain,2820
Allen,State House,32nd Representative District,N,"Richard ""Dickey"" Crider",283
Allen,State House,32nd Representative District,D,Dorothy Sue Hill,3672
Allen,State House,32nd Representative District,D,Benjamin Jack,851
Beauregard,State House,32nd Representative District,R,James David Cain,2283
Beauregard,State House,32nd Representative District,N,"Richard ""Dickey"" Crider",414
Beauregard,State House,32nd Representative District,D,Dorothy Sue Hill,2118
Beauregard,State House,32nd Representative District,D,Benjamin Jack,111
Vernon,State House,32nd Representative District,R,James David Cain,425
Vernon,State House,32nd Representative District,N,"Richard ""Dickey"" Crider",17
Vernon,State House,32nd Representative District,D,Dorothy Sue Hill,464
Vernon,State House,32nd Representative District,D,Benjamin Jack,36
Calcasieu,State House,34th Representative District,D,Wilford D. Carter II,1769
Calcasieu,State House,34th Representative District,D,"""A. B."" Franklin",2228
Calcasieu,State House,34th Representative District,D,Rodney Geyen,1533
Calcasieu,State House,34th Representative District,D,Tony Guillory,2089
Calcasieu,State House,34th Representative District,D,Edwina Medearis-Harrison,532
Calcasieu,State House,34th Representative District,D,Robert P. Shelton,292
Calcasieu,State House,34th Representative District,D,"Wilford J. Trahan, Jr.",1264
Calcasieu,State House,37th Representative District,D,Jason J. Bouley,838
Calcasieu,State House,37th Representative District,R,"John E. ""Johnny"" Guinn",649
Calcasieu,State House,37th Representative District,D,Kyle Reed,818
Calcasieu,State House,37th Representative District,R,"""J. C."" Warren",765
Jefferson Davis,State House,37th Representative District,D,Jason J. Bouley,2303
Jefferson Davis,State House,37th Representative District,R,"John E. ""Johnny"" Guinn",3450
Jefferson Davis,State House,37th Representative District,D,Kyle Reed,2924
Jefferson Davis,State House,37th Representative District,R,"""J. C."" Warren",1153
Lafayette,State House,39th Representative District,D,Tommy Angelle,1774
Lafayette,State House,39th Representative District,D,Bobby G. Badon,2369
Lafayette,State House,39th Representative District,R,"Raymond ""LaLa"" LaLonde",2102
Lafayette,State House,39th Representative District,D,Stephen J. Ortego,2078
St. Landry,State House,39th Representative District,D,Tommy Angelle,672
St. Landry,State House,39th Representative District,D,Bobby G. Badon,1430
St. Landry,State House,39th Representative District,R,"Raymond ""LaLa"" LaLonde",1946
St. Landry,State House,39th Representative District,D,Stephen J. Ortego,1439
St. Martin,State House,39th Representative District,D,Tommy Angelle,286
St. Martin,State House,39th Representative District,D,Bobby G. Badon,229
St. Martin,State House,39th Representative District,R,"Raymond ""LaLa"" LaLonde",304
St. Martin,State House,39th Representative District,D,Stephen J. Ortego,98
St. Landry,State House,40th Representative District,D,Elbert Lee Guillory,8294
St. Landry,State House,40th Representative District,D,Ledricka Johnson,2976
St. Landry,State House,40th Representative District,D,Brian C. Thomas,3558
Acadia,State House,42nd Representative District,R,Isabella L. delaHoussaye,4939
Acadia,State House,42nd Representative District,D,Jack Montoucet,6591
Lafayette,State House,42nd Representative District,R,Isabella L. delaHoussaye,221
Lafayette,State House,42nd Representative District,D,Jack Montoucet,570
Lafayette,State House,43rd Representative District,R,"""Page"" Cortez",7742
Lafayette,State House,43rd Representative District,R,Patrick L. Leblanc,6218
Lafayette,State House,44th Representative District,D,Rickey Hardy,2601
Lafayette,State House,44th Representative District,N,Terry C. Landry,2090
Lafayette,State House,44th Representative District,D,Derriel McCorvey,452
Lafayette,State House,44th Representative District,D,"""Fred"" Prejean",1207
Lafayette,State House,44th Representative District,D,"Christopher ""Chris"" Williams",2688
St. Martin,State House,46th Representative District,D,Marie Etienne,2237
St. Martin,State House,46th Representative District,D,"Fred H. Mills, Jr.",12034
Cameron,State House,47th Representative District,D,Brodney Mouton,785
Cameron,State House,47th Representative District,R,Jonathan Perry,1948
Cameron,State House,47th Representative District,D,Francis J. Plaisance,716
Vermilion,State House,47th Representative District,D,Brodney Mouton,1453
Vermilion,State House,47th Representative District,R,Jonathan Perry,6314
Vermilion,State House,47th Representative District,D,Francis J. Plaisance,3882
Iberia,State House,48th Representative District,D,Taylor F. Barras,5436
Iberia,State House,48th Representative District,D,David N. Broussard,1562
Iberia,State House,48th Representative District,D,"Raymond ""Shoe-Do"" Lewis",1805
Iberia,State House,48th Representative District,D,Shane Romero,3191
Iberia,State House,50th Representative District,D,Sam Jones,180
Iberia,State House,50th Representative District,D,"Allen A. McElroy, Jr.",77
Iberia,State House,50th Representative District,D,"Kenny P. Scelfo, Sr.",83
St. Martin,State House,50th Representative District,D,Sam Jones,235
St. Martin,State House,50th Representative District,D,"Allen A. McElroy, Jr.",152
St. Martin,State House,50th Representative District,D,"Kenny P. Scelfo, Sr.",49
St. Mary,State House,50th Representative District,D,Sam Jones,3911
St. Mary,State House,50th Representative District,D,"Allen A. McElroy, Jr.",4118
St. Mary,State House,50th Representative District,D,"Kenny P. Scelfo, Sr.",2674
Assumption,State House,51st Representative District,D,Carla Blanchard Dartez,1032
Assumption,State House,51st Representative District,R,"""Joe"" Harrison",1424
Assumption,State House,51st Representative District,D,Estelle Mahoney,145
Assumption,State House,51st Representative District,D,"""Nick"" Morris",105
St. Mary,State House,51st Representative District,D,Carla Blanchard Dartez,2150
St. Mary,State House,51st Representative District,R,"""Joe"" Harrison",1312
St. Mary,State House,51st Representative District,D,Estelle Mahoney,376
St. Mary,State House,51st Representative District,D,"""Nick"" Morris",238
Terrebonne,State House,51st Representative District,D,Carla Blanchard Dartez,1675
Terrebonne,State House,51st Representative District,R,"""Joe"" Harrison",1291
Terrebonne,State House,51st Representative District,D,Estelle Mahoney,1069
Terrebonne,State House,51st Representative District,D,"""Nick"" Morris",267
Lafourche,State House,53rd Representative District,D,Damon Baldone,89
Lafourche,State House,53rd Representative District,R,Wallace Ellender,53
Terrebonne,State House,53rd Representative District,D,Damon Baldone,6251
Terrebonne,State House,53rd Representative District,R,Wallace Ellender,4686
Jefferson,State House,54th Representative District,D,"Jerry ""Truck"" Gisclair",187
Jefferson,State House,54th Representative District,D,"John ""T John"" Melancon, Jr.",194
Jefferson,State House,54th Representative District,R,"Mitchell ""Mitch"" Theriot",69
Lafourche,State House,54th Representative District,D,"Jerry ""Truck"" Gisclair",4210
Lafourche,State House,54th Representative District,D,"John ""T John"" Melancon, Jr.",3627
Lafourche,State House,54th Representative District,R,"Mitchell ""Mitch"" Theriot",4728
Lafourche,State House,55th Representative District,D,"""Jay"" Caillouet",3367
Lafourche,State House,55th Representative District,R,"Alfred ""Al"" Carter",1375
Lafourche,State House,55th Representative District,D,"Michael ""Mike"" Matherne",3369
Lafourche,State House,55th Representative District,N,"Jerome ""Dee"" Richard",5562
St. Charles,State House,56th Representative District,D,"""Ram"" G. Ramachandran",5912
St. Charles,State House,56th Representative District,D,"Gary L. Smith, Jr.",7444
St. John The Baptist,State House,56th Representative District,D,"""Ram"" G. Ramachandran",404
St. John The Baptist,State House,56th Representative District,D,"Gary L. Smith, Jr.",1147
St. James,State House,57th Representative District,D,"""Geri"" Broussard Baloney",528
St. James,State House,57th Representative District,D,Randal L. Gaines,1018
St. James,State House,57th Representative District,D,Gerald Keller,740
St. James,State House,57th Representative District,R,Nickie Monica,1757
St. James,State House,57th Representative District,D,Matthew John Ory,77
St. James,State House,57th Representative District,D,Natalie Tatje,773
St. John The Baptist,State House,57th Representative District,D,"""Geri"" Broussard Baloney",2339
St. John The Baptist,State House,57th Representative District,D,Randal L. Gaines,1812
St. John The Baptist,State House,57th Representative District,D,Gerald Keller,1807
St. John The Baptist,State House,57th Representative District,R,Nickie Monica,3070
St. John The Baptist,State House,57th Representative District,D,Matthew John Ory,626
St. John The Baptist,State House,57th Representative District,D,Natalie Tatje,1953
Ascension,State House,58th Representative District,D,Elton M. Aubert,1704
Ascension,State House,58th Representative District,D,Troy Brown,1664
Ascension,State House,58th Representative District,D,Terance L. Irvin,2174
Assumption,State House,58th Representative District,D,Elton M. Aubert,268
Assumption,State House,58th Representative District,D,Troy Brown,702
Assumption,State House,58th Representative District,D,Terance L. Irvin,93
Iberville,State House,58th Representative District,D,Elton M. Aubert,705
Iberville,State House,58th Representative District,D,Troy Brown,1467
Iberville,State House,58th Representative District,D,Terance L. Irvin,658
St. James,State House,58th Representative District,D,Elton M. Aubert,3196
St. James,State House,58th Representative District,D,Troy Brown,1168
St. James,State House,58th Representative District,D,Terance L. Irvin,710
St. John The Baptist,State House,58th Representative District,D,Elton M. Aubert,472
St. John The Baptist,State House,58th Representative District,D,Troy Brown,665
St. John The Baptist,State House,58th Representative District,D,Terance L. Irvin,297
East Baton Rouge,State House,61st Representative District,D,Michael Jackson,5987
East Baton Rouge,State House,61st Representative District,D,Byron Sharper,2939
East Baton Rouge,State House,62nd Representative District,R,"Anthony J. Denenea, Jr.",400
East Baton Rouge,State House,62nd Representative District,R,"Thomas H. ""Tom"" McVea",2805
East Baton Rouge,State House,62nd Representative District,D,David Ridder,1448
East Feliciana,State House,62nd Representative District,R,"Anthony J. Denenea, Jr.",395
East Feliciana,State House,62nd Representative District,R,"Thomas H. ""Tom"" McVea",2817
East Feliciana,State House,62nd Representative District,D,David Ridder,1355
Livingston,State House,62nd Representative District,R,"Anthony J. Denenea, Jr.",71
Livingston,State House,62nd Representative District,R,"Thomas H. ""Tom"" McVea",242
Livingston,State House,62nd Representative District,D,David Ridder,185
St. Helena,State House,62nd Representative District,R,"Anthony J. Denenea, Jr.",183
St. Helena,State House,62nd Representative District,R,"Thomas H. ""Tom"" McVea",684
St. Helena,State House,62nd Representative District,D,David Ridder,928
Tangipahoa,State House,62nd Representative District,R,"Anthony J. Denenea, Jr.",384
Tangipahoa,State House,62nd Representative District,R,"Thomas H. ""Tom"" McVea",835
Tangipahoa,State House,62nd Representative District,D,David Ridder,1286
West Feliciana,State House,62nd Representative District,R,"Anthony J. Denenea, Jr.",151
West Feliciana,State House,62nd Representative District,R,"Thomas H. ""Tom"" McVea",2003
West Feliciana,State House,62nd Representative District,D,David Ridder,396
East Baton Rouge,State House,64th Representative District,N,"""Joe"" Achord",1164
East Baton Rouge,State House,64th Representative District,N,"M.W. ""Wally"" North",536
East Baton Rouge,State House,64th Representative District,R,"Mack ""Bodi"" White, Jr.",5259
Livingston,State House,64th Representative District,N,"""Joe"" Achord",1052
Livingston,State House,64th Representative District,N,"M.W. ""Wally"" North",634
Livingston,State House,64th Representative District,R,"Mack ""Bodi"" White, Jr.",6036
East Baton Rouge,State House,65th Representative District,R,"Edward ""Clarke"" Clark",4193
East Baton Rouge,State House,65th Representative District,R,"""Clif"" Richardson",8610
East Baton Rouge,State House,67th Representative District,D,David Brown,1705
East Baton Rouge,State House,67th Representative District,D,Lorri Burgess,2598
East Baton Rouge,State House,67th Representative District,D,Patricia Smith,2415
East Baton Rouge,State House,68th Representative District,R,Kyle Ardoin,5531
East Baton Rouge,State House,68th Representative District,R,"""Steve"" Carter",5242
East Baton Rouge,State House,68th Representative District,R,"""Jay"" Lyles",2705
East Baton Rouge,State House,69th Representative District,R,"""Bill"" Benedetto",4619
East Baton Rouge,State House,69th Representative District,R,Brian P. McNabb,4571
East Baton Rouge,State House,69th Representative District,R,Erich Ponti,5370
East Baton Rouge,State House,69th Representative District,R,"Joseph R. ""Bob"" Thibodeaux",2114
East Baton Rouge,State House,70th Representative District,R,"""Pat"" Culbertson",7471
East Baton Rouge,State House,70th Representative District,R,Franklin J. Foil,6213
East Baton Rouge,State House,70th Representative District,R,Aidan Reynolds,1710
Livingston,State House,71st Representative District,R,Brian Abels,2328
Livingston,State House,71st Representative District,D,Al Comeaux,1548
Livingston,State House,71st Representative District,R,D. Derral Jones,2277
Livingston,State House,71st Representative District,R,J. Rogers Pope,4837
Livingston,State House,71st Representative District,R,John Ware,2966
East Feliciana,State House,72nd Representative District,D,Walter Daniels,406
East Feliciana,State House,72nd Representative District,D,Ivory E. Dyson,417
East Feliciana,State House,72nd Representative District,D,John Bel Edwards,891
East Feliciana,State House,72nd Representative District,D,"Michael ""Mike"" Jackson",451
East Feliciana,State House,72nd Representative District,D,George R. Tucker,322
St. Helena,State House,72nd Representative District,D,Walter Daniels,268
St. Helena,State House,72nd Representative District,D,Ivory E. Dyson,139
St. Helena,State House,72nd Representative District,D,John Bel Edwards,1392
St. Helena,State House,72nd Representative District,D,"Michael ""Mike"" Jackson",292
St. Helena,State House,72nd Representative District,D,George R. Tucker,1234
Tangipahoa,State House,72nd Representative District,D,Walter Daniels,1055
Tangipahoa,State House,72nd Representative District,D,Ivory E. Dyson,299
Tangipahoa,State House,72nd Representative District,D,John Bel Edwards,3376
Tangipahoa,State House,72nd Representative District,D,"Michael ""Mike"" Jackson",1404
Tangipahoa,State House,72nd Representative District,D,George R. Tucker,763
West Feliciana,State House,72nd Representative District,D,Walter Daniels,250
West Feliciana,State House,72nd Representative District,D,Ivory E. Dyson,233
West Feliciana,State House,72nd Representative District,D,John Bel Edwards,483
West Feliciana,State House,72nd Representative District,D,"Michael ""Mike"" Jackson",164
West Feliciana,State House,72nd Representative District,D,George R. Tucker,180
Tangipahoa,State House,73rd Representative District,R,Michelle Aycock,3327
Tangipahoa,State House,73rd Representative District,R,"""Tony"" Licciardi",2971
Tangipahoa,State House,73rd Representative District,D,Scott Ploof,1566
Tangipahoa,State House,73rd Representative District,R,"""Steve"" Pugh",6108
St. Tammany,State House,74th Representative District,R,Adam Ackel,2326
St. Tammany,State House,74th Representative District,D,Terry Bourque,1377
St. Tammany,State House,74th Representative District,R,"""Nick"" Chetta",415
St. Tammany,State House,74th Representative District,O,"""Mike"" Ecuyer",295
St. Tammany,State House,74th Representative District,R,Scott Simon,5806
Tangipahoa,State House,74th Representative District,R,Adam Ackel,2010
Tangipahoa,State House,74th Representative District,D,Terry Bourque,858
Tangipahoa,State House,74th Representative District,R,"""Nick"" Chetta",139
Tangipahoa,State House,74th Representative District,O,"""Mike"" Ecuyer",155
Tangipahoa,State House,74th Representative District,R,Scott Simon,1763
Washington,State House,74th Representative District,R,Adam Ackel,448
Washington,State House,74th Representative District,D,Terry Bourque,279
Washington,State House,74th Representative District,R,"""Nick"" Chetta",58
Washington,State House,74th Representative District,O,"""Mike"" Ecuyer",41
Washington,State House,74th Representative District,R,Scott Simon,526
St. Tammany,State House,76th Representative District,R,Lee Balinas,1801
St. Tammany,State House,76th Representative District,R,"""Ray"" Canada",4678
St. Tammany,State House,76th Representative District,R,Kevin Pearson,3286
St. Tammany,State House,76th Representative District,R,Mark Sigur,1736
St. Tammany,State House,77th Representative District,R,Colleen Hawley,6433
St. Tammany,State House,77th Representative District,D,Angelique LaCour,1797
St. Tammany,State House,77th Representative District,R,John M. Schroder,7078
Tangipahoa,State House,77th Representative District,R,Colleen Hawley,1134
Tangipahoa,State House,77th Representative District,D,Angelique LaCour,475
Tangipahoa,State House,77th Representative District,R,John M. Schroder,1456
Jefferson,State House,78th Representative District,R,"John ""Big John"" Illg",3563
Jefferson,State House,78th Representative District,D,David Quidd,957
Jefferson,State House,78th Representative District,R,Kirk Talbot,4807
Jefferson,State House,78th Representative District,R,John Anthony Treme',289
Jefferson,State House,78th Representative District,R,Tiffany Scot Wilken,4246
Jefferson,State House,79th Representative District,R,George L. Branigan,2946
Jefferson,State House,79th Representative District,R,Marie Clesi,1447
Jefferson,State House,79th Representative District,R,"""Tony"" Ligi",5474
Jefferson,State House,79th Representative District,R,Scott Masson,452
Jefferson,State House,79th Representative District,R,Jack Rizzuto,2708
Jefferson,State House,80th Representative District,R,Glenn Lee,4357
Jefferson,State House,80th Representative District,R,Joseph Lopinto,6170
Jefferson,State House,82nd Representative District,R,Cameron Henry,5634
Jefferson,State House,82nd Representative District,R,Christopher Tidmore,4179
Orleans,State House,82nd Representative District,R,Cameron Henry,244
Orleans,State House,82nd Representative District,R,Christopher Tidmore,338
Jefferson,State House,83rd Representative District,D,Ron Austin,2526
Jefferson,State House,83rd Representative District,D,Robert E. Billiot,3038
Jefferson,State House,83rd Representative District,R,Danyelle Taylor,2913
Jefferson,State House,85th Representative District,R,"""Billy"" Arnold",2410
Jefferson,State House,85th Representative District,R,Ricky J. Templet,6687
Orleans,State House,91st Representative District,O,Joseph P.G. Alfone,178
Orleans,State House,91st Representative District,D,Judy Bajoie-Phillips,1601
Orleans,State House,91st Representative District,R,"Anthony J. ""Tony"" Clesi, Jr.",961
Orleans,State House,91st Representative District,O,Peter Gardner,86
Orleans,State House,91st Representative District,D,Natacha Hutchinson,764
Orleans,State House,91st Representative District,D,"""Walt"" Leger III",2441
Orleans,State House,91st Representative District,O,"Robert ""Bob"" Murray",407
Jefferson,State House,92nd Representative District,D,Michael Austin,1802
Jefferson,State House,92nd Representative District,R,Michael McMyne,2593
Jefferson,State House,92nd Representative District,R,"""Tom"" Willmott",3750
Orleans,State House,93rd Representative District,D,Karen Carter,4140
Orleans,State House,93rd Representative District,D,Rhodesia J. Douglas,1076
Orleans,State House,94th Representative District,R,Adrian Bruneau,1897
Orleans,State House,94th Representative District,D,Deborah Langhoff,2638
Orleans,State House,94th Representative District,R,"Nicholas J. ""Nick"" Lorusso",4470
Orleans,State House,94th Representative District,N,"William Vanderwall, Sr.",166
Orleans,State House,95th Representative District,R,Erin Anderson,330
Orleans,State House,95th Representative District,D,Una Anderson,2306
Orleans,State House,95th Representative District,D,Desiree Cook-Calvin,837
Orleans,State House,95th Representative District,D,Walker Hines,1314
Orleans,State House,95th Representative District,D,Percy Marchand,1035
Orleans,State House,95th Representative District,D,Marc Napoleon,252
Orleans,State House,95th Representative District,D,John T. Parker,317
Orleans,State House,95th Representative District,D,Evan Wolf,550
Orleans,State House,98th Representative District,D,Neil Abramson,2618
Orleans,State House,98th Representative District,R,"""Rob"" Couhig III",1022
Orleans,State House,98th Representative District,D,James P. Johnson,1238
Orleans,State House,98th Representative District,R,Murray Nelson,1059
Orleans,State House,98th Representative District,R,Brian S. Trascher,161
Orleans,State House,99th Representative District,D,David DaJon,784
Orleans,State House,99th Representative District,D,Charmaine L. Marchand,2394
Orleans,State House,100th Representative District,D,Austin Badon,3845
Orleans,State House,100th Representative District,D,Catherine Pleasant,1497
Orleans,State House,101st Representative District,D,Roland Barthe,1107
Orleans,State House,101st Representative District,D,Cedric L. Richmond,2944
Orleans,State House,102nd Representative District,D,Natasha Anthony-Wells,1748
Orleans,State House,102nd Representative District,D,"Jeffery ""Jeff"" Arnold",4298
Orleans,State House,102nd Representative District,N,"Rick ""Riki"" Lombard",1014
Orleans,State House,103rd Representative District,R,"""Mike"" Bayham",114
Orleans,State House,103rd Representative District,N,"Anh ""Joseph"" Cao",796
Orleans,State House,103rd Representative District,R,Clay Cosse',72
Orleans,State House,103rd Representative District,D,Reed S. Henderson,226
Orleans,State House,103rd Representative District,R,Mark Madary,62
Orleans,State House,103rd Representative District,D,"""Rob"" Ruffino",131
St. Bernard,State House,103rd Representative District,R,"""Mike"" Bayham",1040
St. Bernard,State House,103rd Representative District,N,"Anh ""Joseph"" Cao",99
St. Bernard,State House,103rd Representative District,R,Clay Cosse',1072
St. Bernard,State House,103rd Representative District,D,Reed S. Henderson,1150
St. Bernard,State House,103rd Representative District,R,Mark Madary,1126
St. Bernard,State House,103rd Representative District,D,"""Rob"" Ruffino",478
St. Bernard,State House,104th Representative District,R,"""Nita"" Hutter",4120
St. Bernard,State House,104th Representative District,D,"Stacy Riley, Sr.",1812
Jefferson,State House,105th Representative District,D,Russell Hayden,238
Jefferson,State House,105th Representative District,R,Ernest Durham Wooton,1161
Plaquemines,State House,105th Representative District,D,Russell Hayden,1672
Plaquemines,State House,105th Representative District,R,Ernest Durham Wooton,5746
St. Charles,State House,105th Representative District,D,Russell Hayden,1132
St. Charles,State House,105th Representative District,R,Ernest Durham Wooton,3027
