parish,office,district,party,candidate,votes
St. Mary,U.S. Senate,,R,"Ernest Edward Skillman, Jr.",27
St. Mary,U.S. Senate,,R,Suzanne Haik Terrell,3813
St. Tammany,U.S. Senate,,D,Raymond Brown,423
St. Tammany,U.S. Senate,,R,John Cooksey,7196
St. Tammany,U.S. Senate,,D,Mary Landrieu,17444
St. Tammany,U.S. Senate,,O,"Patrick E. ""Live Wire"" Landry",155
St. Tammany,U.S. Senate,,O,James Lemann,58
St. Tammany,U.S. Senate,,R,"""Tony"" Perkins",5648
St. Tammany,U.S. Senate,,O,Gary D. Robbins,65
St. Tammany,U.S. Senate,,R,"Ernest Edward Skillman, Jr.",62
St. Tammany,U.S. Senate,,R,Suzanne Haik Terrell,26955
Tangipahoa,U.S. Senate,,D,Raymond Brown,448
Tangipahoa,U.S. Senate,,R,John Cooksey,2533
Tangipahoa,U.S. Senate,,D,Mary Landrieu,10448
Tangipahoa,U.S. Senate,,O,"Patrick E. ""Live Wire"" Landry",138
Tangipahoa,U.S. Senate,,O,James Lemann,50
Tangipahoa,U.S. Senate,,R,"""Tony"" Perkins",2354
Tangipahoa,U.S. Senate,,O,Gary D. Robbins,43
Tangipahoa,U.S. Senate,,R,"Ernest Edward Skillman, Jr.",90
Tangipahoa,U.S. Senate,,R,Suzanne Haik Terrell,8284
Tensas,U.S. Senate,,D,Raymond Brown,43
Tensas,U.S. Senate,,R,John Cooksey,568
Tensas,U.S. Senate,,D,Mary Landrieu,913
Tensas,U.S. Senate,,O,"Patrick E. ""Live Wire"" Landry",40
Tensas,U.S. Senate,,O,James Lemann,19
Tensas,U.S. Senate,,R,"""Tony"" Perkins",127
Tensas,U.S. Senate,,O,Gary D. Robbins,3
Tensas,U.S. Senate,,R,"Ernest Edward Skillman, Jr.",2
Tensas,U.S. Senate,,R,Suzanne Haik Terrell,351
Terrebonne,U.S. Senate,,D,Raymond Brown,506
Terrebonne,U.S. Senate,,R,John Cooksey,2239
Terrebonne,U.S. Senate,,D,Mary Landrieu,10833
Terrebonne,U.S. Senate,,O,"Patrick E. ""Live Wire"" Landry",283
Terrebonne,U.S. Senate,,O,James Lemann,83
Terrebonne,U.S. Senate,,R,"""Tony"" Perkins",2176
Terrebonne,U.S. Senate,,O,Gary D. Robbins,56
Terrebonne,U.S. Senate,,R,"Ernest Edward Skillman, Jr.",44
Terrebonne,U.S. Senate,,R,Suzanne Haik Terrell,8157
Union,U.S. Senate,,D,Raymond Brown,122
Union,U.S. Senate,,R,John Cooksey,2810
Union,U.S. Senate,,D,Mary Landrieu,2263
Union,U.S. Senate,,O,"Patrick E. ""Live Wire"" Landry",67
Union,U.S. Senate,,O,James Lemann,44
Union,U.S. Senate,,R,"""Tony"" Perkins",414
Union,U.S. Senate,,O,Gary D. Robbins,11
Union,U.S. Senate,,R,"Ernest Edward Skillman, Jr.",5
Union,U.S. Senate,,R,Suzanne Haik Terrell,1290
Vermilion,U.S. Senate,,D,Raymond Brown,298
Vermilion,U.S. Senate,,R,John Cooksey,2356
Vermilion,U.S. Senate,,D,Mary Landrieu,6461
Vermilion,U.S. Senate,,O,"Patrick E. ""Live Wire"" Landry",116
Vermilion,U.S. Senate,,O,James Lemann,58
Vermilion,U.S. Senate,,R,"""Tony"" Perkins",1478
Vermilion,U.S. Senate,,O,Gary D. Robbins,19
Vermilion,U.S. Senate,,R,"Ernest Edward Skillman, Jr.",12
Vermilion,U.S. Senate,,R,Suzanne Haik Terrell,3969
Vernon,U.S. Senate,,D,Raymond Brown,322
Vernon,U.S. Senate,,R,John Cooksey,2177
Vernon,U.S. Senate,,D,Mary Landrieu,4118
Vernon,U.S. Senate,,O,"Patrick E. ""Live Wire"" Landry",197
Vernon,U.S. Senate,,O,James Lemann,60
Vernon,U.S. Senate,,R,"""Tony"" Perkins",1222
Vernon,U.S. Senate,,O,Gary D. Robbins,28
Vernon,U.S. Senate,,R,"Ernest Edward Skillman, Jr.",29
Vernon,U.S. Senate,,R,Suzanne Haik Terrell,1625
Washington,U.S. Senate,,D,Raymond Brown,281
Washington,U.S. Senate,,R,John Cooksey,1316
Washington,U.S. Senate,,D,Mary Landrieu,5391
Washington,U.S. Senate,,O,"Patrick E. ""Live Wire"" Landry",242
Washington,U.S. Senate,,O,James Lemann,84
Washington,U.S. Senate,,R,"""Tony"" Perkins",890
Washington,U.S. Senate,,O,Gary D. Robbins,42
Washington,U.S. Senate,,R,"Ernest Edward Skillman, Jr.",25
Washington,U.S. Senate,,R,Suzanne Haik Terrell,3047
Webster,U.S. Senate,,D,Raymond Brown,230
Webster,U.S. Senate,,R,John Cooksey,1778
Webster,U.S. Senate,,D,Mary Landrieu,6425
Webster,U.S. Senate,,O,"Patrick E. ""Live Wire"" Landry",171
Webster,U.S. Senate,,O,James Lemann,41
Webster,U.S. Senate,,R,"""Tony"" Perkins",885
Webster,U.S. Senate,,O,Gary D. Robbins,20
Webster,U.S. Senate,,R,"Ernest Edward Skillman, Jr.",69
Webster,U.S. Senate,,R,Suzanne Haik Terrell,3372
West Baton Rouge,U.S. Senate,,D,Raymond Brown,149
West Baton Rouge,U.S. Senate,,R,John Cooksey,405
West Baton Rouge,U.S. Senate,,D,Mary Landrieu,3541
West Baton Rouge,U.S. Senate,,O,"Patrick E. ""Live Wire"" Landry",29
West Baton Rouge,U.S. Senate,,O,James Lemann,2
West Baton Rouge,U.S. Senate,,R,"""Tony"" Perkins",829
West Baton Rouge,U.S. Senate,,O,Gary D. Robbins,8
West Baton Rouge,U.S. Senate,,R,"Ernest Edward Skillman, Jr.",3
West Baton Rouge,U.S. Senate,,R,Suzanne Haik Terrell,1892
West Carroll,U.S. Senate,,D,Raymond Brown,51
West Carroll,U.S. Senate,,R,John Cooksey,1441
West Carroll,U.S. Senate,,D,Mary Landrieu,889
West Carroll,U.S. Senate,,O,"Patrick E. ""Live Wire"" Landry",49
West Carroll,U.S. Senate,,O,James Lemann,46
West Carroll,U.S. Senate,,R,"""Tony"" Perkins",180
West Carroll,U.S. Senate,,O,Gary D. Robbins,7
West Carroll,U.S. Senate,,R,"Ernest Edward Skillman, Jr.",6
West Carroll,U.S. Senate,,R,Suzanne Haik Terrell,656
West Feliciana,U.S. Senate,,D,Raymond Brown,88
West Feliciana,U.S. Senate,,R,John Cooksey,469
West Feliciana,U.S. Senate,,D,Mary Landrieu,2061
West Feliciana,U.S. Senate,,O,"Patrick E. ""Live Wire"" Landry",116
West Feliciana,U.S. Senate,,O,James Lemann,17
West Feliciana,U.S. Senate,,R,"""Tony"" Perkins",594
West Feliciana,U.S. Senate,,O,Gary D. Robbins,8
West Feliciana,U.S. Senate,,R,"Ernest Edward Skillman, Jr.",7
West Feliciana,U.S. Senate,,R,Suzanne Haik Terrell,1003
Winn,U.S. Senate,,D,Raymond Brown,95
Winn,U.S. Senate,,R,John Cooksey,1786
Winn,U.S. Senate,,D,Mary Landrieu,1887
Winn,U.S. Senate,,O,"Patrick E. ""Live Wire"" Landry",54
Winn,U.S. Senate,,O,James Lemann,32
Winn,U.S. Senate,,R,"""Tony"" Perkins",268
Winn,U.S. Senate,,O,Gary D. Robbins,12
Winn,U.S. Senate,,R,"Ernest Edward Skillman, Jr.",9
Winn,U.S. Senate,,R,Suzanne Haik Terrell,636
Jefferson,U.S. House,1st Congressional District,O,Ian P. Hawxhurst,1946
Jefferson,U.S. House,1st Congressional District,R,Monica L. Monica,7617
Jefferson,U.S. House,1st Congressional District,R,Robert Namer,2833
Jefferson,U.S. House,1st Congressional District,R,David Vitter,61974
Orleans,U.S. House,1st Congressional District,O,Ian P. Hawxhurst,674
Orleans,U.S. House,1st Congressional District,R,Monica L. Monica,2675
Orleans,U.S. House,1st Congressional District,R,Robert Namer,364
Orleans,U.S. House,1st Congressional District,R,David Vitter,11075
St. Charles,U.S. House,1st Congressional District,O,Ian P. Hawxhurst,191
St. Charles,U.S. House,1st Congressional District,R,Monica L. Monica,545
St. Charles,U.S. House,1st Congressional District,R,Robert Namer,144
St. Charles,U.S. House,1st Congressional District,R,David Vitter,2370
St. Tammany,U.S. House,1st Congressional District,O,Ian P. Hawxhurst,1753
St. Tammany,U.S. House,1st Congressional District,R,Monica L. Monica,5264
St. Tammany,U.S. House,1st Congressional District,R,Robert Namer,2261
St. Tammany,U.S. House,1st Congressional District,R,David Vitter,47042
Tangipahoa,U.S. House,1st Congressional District,O,Ian P. Hawxhurst,683
Tangipahoa,U.S. House,1st Congressional District,R,Monica L. Monica,2418
Tangipahoa,U.S. House,1st Congressional District,R,Robert Namer,1121
Tangipahoa,U.S. House,1st Congressional District,R,David Vitter,18075
Washington,U.S. House,1st Congressional District,O,Ian P. Hawxhurst,709
Washington,U.S. House,1st Congressional District,R,Monica L. Monica,1749
Washington,U.S. House,1st Congressional District,R,Robert Namer,506
Washington,U.S. House,1st Congressional District,R,David Vitter,6581
Jefferson,U.S. House,2nd Congressional District,O,Wayne E. Clement,1784
Jefferson,U.S. House,2nd Congressional District,D,Irma Muse Dixon,4464
Jefferson,U.S. House,2nd Congressional District,D,"Clarence ""Buddy"" Hunt",1507
Jefferson,U.S. House,2nd Congressional District,D,William J. Jefferson,20179
Jefferson,U.S. House,2nd Congressional District,R,"""Silky"" Sullivan",7477
Orleans,U.S. House,2nd Congressional District,O,Wayne E. Clement,2005
Orleans,U.S. House,2nd Congressional District,D,Irma Muse Dixon,24016
Orleans,U.S. House,2nd Congressional District,D,"Clarence ""Buddy"" Hunt",2630
Orleans,U.S. House,2nd Congressional District,D,William J. Jefferson,70131
Orleans,U.S. House,2nd Congressional District,R,"""Silky"" Sullivan",7963
Ascension,U.S. House,3rd Congressional District,O,William Beier,1126
Ascension,U.S. House,3rd Congressional District,O,David Iwancio,800
Ascension,U.S. House,3rd Congressional District,R,"W. J. "" Billy"" Tauzin",8273
Assumption,U.S. House,3rd Congressional District,O,William Beier,469
Assumption,U.S. House,3rd Congressional District,O,David Iwancio,309
Assumption,U.S. House,3rd Congressional District,R,"W. J. "" Billy"" Tauzin",5239
Iberia,U.S. House,3rd Congressional District,O,William Beier,952
Iberia,U.S. House,3rd Congressional District,O,David Iwancio,555
Iberia,U.S. House,3rd Congressional District,R,"W. J. "" Billy"" Tauzin",13043
Jefferson,U.S. House,3rd Congressional District,O,William Beier,174
Jefferson,U.S. House,3rd Congressional District,O,David Iwancio,67
Jefferson,U.S. House,3rd Congressional District,R,"W. J. "" Billy"" Tauzin",2113
Lafourche,U.S. House,3rd Congressional District,O,William Beier,1955
Lafourche,U.S. House,3rd Congressional District,O,David Iwancio,987
Lafourche,U.S. House,3rd Congressional District,R,"W. J. "" Billy"" Tauzin",19075
Plaquemines,U.S. House,3rd Congressional District,O,William Beier,870
Plaquemines,U.S. House,3rd Congressional District,O,David Iwancio,321
Plaquemines,U.S. House,3rd Congressional District,R,"W. J. "" Billy"" Tauzin",7655
St. Bernard,U.S. House,3rd Congressional District,O,William Beier,1389
St. Bernard,U.S. House,3rd Congressional District,O,David Iwancio,552
St. Bernard,U.S. House,3rd Congressional District,R,"W. J. "" Billy"" Tauzin",14933
St. Charles,U.S. House,3rd Congressional District,O,William Beier,735
St. Charles,U.S. House,3rd Congressional District,O,David Iwancio,508
St. Charles,U.S. House,3rd Congressional District,R,"W. J. "" Billy"" Tauzin",7803
St. James,U.S. House,3rd Congressional District,O,William Beier,651
St. James,U.S. House,3rd Congressional District,O,David Iwancio,405
St. James,U.S. House,3rd Congressional District,R,"W. J. "" Billy"" Tauzin",5586
St. John The Baptist,U.S. House,3rd Congressional District,O,William Beier,1118
St. John The Baptist,U.S. House,3rd Congressional District,O,David Iwancio,522
St. John The Baptist,U.S. House,3rd Congressional District,R,"W. J. "" Billy"" Tauzin",7210
St. Martin,U.S. House,3rd Congressional District,O,William Beier,972
St. Martin,U.S. House,3rd Congressional District,O,David Iwancio,662
St. Martin,U.S. House,3rd Congressional District,R,"W. J. "" Billy"" Tauzin",9023
St. Mary,U.S. House,3rd Congressional District,O,William Beier,1107
St. Mary,U.S. House,3rd Congressional District,O,David Iwancio,490
St. Mary,U.S. House,3rd Congressional District,R,"W. J. "" Billy"" Tauzin",10297
Terrebonne,U.S. House,3rd Congressional District,O,William Beier,1446
Terrebonne,U.S. House,3rd Congressional District,O,David Iwancio,877
Terrebonne,U.S. House,3rd Congressional District,R,"W. J. "" Billy"" Tauzin",20073
Allen,U.S. House,4th Congressional District,O,"""Bill"" Jacobs",171
Allen,U.S. House,4th Congressional District,R,"""Jim"" McCrery",1138
Allen,U.S. House,4th Congressional District,D,John Milkovich,1091
Beauregard,U.S. House,4th Congressional District,O,"""Bill"" Jacobs",247
Beauregard,U.S. House,4th Congressional District,R,"""Jim"" McCrery",4590
Beauregard,U.S. House,4th Congressional District,D,John Milkovich,2371
Bienville,U.S. House,4th Congressional District,O,"""Bill"" Jacobs",116
Bienville,U.S. House,4th Congressional District,R,"""Jim"" McCrery",3075
Bienville,U.S. House,4th Congressional District,D,John Milkovich,1118
Bossier,U.S. House,4th Congressional District,O,"""Bill"" Jacobs",312
Bossier,U.S. House,4th Congressional District,R,"""Jim"" McCrery",20225
Bossier,U.S. House,4th Congressional District,D,John Milkovich,5032
Caddo,U.S. House,4th Congressional District,O,"""Bill"" Jacobs",1098
Caddo,U.S. House,4th Congressional District,R,"""Jim"" McCrery",46827
Caddo,U.S. House,4th Congressional District,D,John Milkovich,19684
Claiborne,U.S. House,4th Congressional District,O,"""Bill"" Jacobs",74
Claiborne,U.S. House,4th Congressional District,R,"""Jim"" McCrery",2709
Claiborne,U.S. House,4th Congressional District,D,John Milkovich,845
De Soto,U.S. House,4th Congressional District,O,"""Bill"" Jacobs",122
De Soto,U.S. House,4th Congressional District,R,"""Jim"" McCrery",4621
De Soto,U.S. House,4th Congressional District,D,John Milkovich,1668
Grant,U.S. House,4th Congressional District,O,"""Bill"" Jacobs",173
Grant,U.S. House,4th Congressional District,R,"""Jim"" McCrery",3177
Grant,U.S. House,4th Congressional District,D,John Milkovich,1013
Natchitoches,U.S. House,4th Congressional District,O,"""Bill"" Jacobs",227
Natchitoches,U.S. House,4th Congressional District,R,"""Jim"" McCrery",6604
Natchitoches,U.S. House,4th Congressional District,D,John Milkovich,2561
Red River,U.S. House,4th Congressional District,O,"""Bill"" Jacobs",65
Red River,U.S. House,4th Congressional District,R,"""Jim"" McCrery",2249
Red River,U.S. House,4th Congressional District,D,John Milkovich,883
Sabine,U.S. House,4th Congressional District,O,"""Bill"" Jacobs",112
Sabine,U.S. House,4th Congressional District,R,"""Jim"" McCrery",3772
Sabine,U.S. House,4th Congressional District,D,John Milkovich,1311
Vernon,U.S. House,4th Congressional District,O,"""Bill"" Jacobs",185
Vernon,U.S. House,4th Congressional District,R,"""Jim"" McCrery",6854
Vernon,U.S. House,4th Congressional District,D,John Milkovich,2075
Webster,U.S. House,4th Congressional District,O,"""Bill"" Jacobs",202
Webster,U.S. House,4th Congressional District,R,"""Jim"" McCrery",8808
Webster,U.S. House,4th Congressional District,D,John Milkovich,2688
Allen,U.S. House,5th Congressional District,D,Rodney Alexander,803
Allen,U.S. House,5th Congressional District,R,Robert J. Barham,88
Allen,U.S. House,5th Congressional District,R,Lee Fletcher,409
Allen,U.S. House,5th Congressional District,R,Clyde C. Holloway,1218
Allen,U.S. House,5th Congressional District,D,"Sam Houston Melton, Jr.",130
Allen,U.S. House,5th Congressional District,O,Vinson Mouser,18
Allen,U.S. House,5th Congressional District,R,Jack Wright,55
Avoyelles,U.S. House,5th Congressional District,D,Rodney Alexander,2935
Avoyelles,U.S. House,5th Congressional District,R,Robert J. Barham,590
Avoyelles,U.S. House,5th Congressional District,R,Lee Fletcher,2190
Avoyelles,U.S. House,5th Congressional District,R,Clyde C. Holloway,4237
Avoyelles,U.S. House,5th Congressional District,D,"Sam Houston Melton, Jr.",497
Avoyelles,U.S. House,5th Congressional District,O,Vinson Mouser,213
Avoyelles,U.S. House,5th Congressional District,R,Jack Wright,143
Caldwell,U.S. House,5th Congressional District,D,Rodney Alexander,839
Caldwell,U.S. House,5th Congressional District,R,Robert J. Barham,492
Caldwell,U.S. House,5th Congressional District,R,Lee Fletcher,1716
Caldwell,U.S. House,5th Congressional District,R,Clyde C. Holloway,726
Caldwell,U.S. House,5th Congressional District,D,"Sam Houston Melton, Jr.",60
Caldwell,U.S. House,5th Congressional District,O,Vinson Mouser,35
Caldwell,U.S. House,5th Congressional District,R,Jack Wright,100
Catahoula,U.S. House,5th Congressional District,D,Rodney Alexander,1194
Catahoula,U.S. House,5th Congressional District,R,Robert J. Barham,440
Catahoula,U.S. House,5th Congressional District,R,Lee Fletcher,910
Catahoula,U.S. House,5th Congressional District,R,Clyde C. Holloway,1747
Catahoula,U.S. House,5th Congressional District,D,"Sam Houston Melton, Jr.",90
Catahoula,U.S. House,5th Congressional District,O,Vinson Mouser,33
Catahoula,U.S. House,5th Congressional District,R,Jack Wright,141
Concordia,U.S. House,5th Congressional District,D,Rodney Alexander,2109
Concordia,U.S. House,5th Congressional District,R,Robert J. Barham,695
Concordia,U.S. House,5th Congressional District,R,Lee Fletcher,1462
Concordia,U.S. House,5th Congressional District,R,Clyde C. Holloway,1986
Concordia,U.S. House,5th Congressional District,D,"Sam Houston Melton, Jr.",152
Concordia,U.S. House,5th Congressional District,O,Vinson Mouser,27
Concordia,U.S. House,5th Congressional District,R,Jack Wright,113
East Carroll,U.S. House,5th Congressional District,D,Rodney Alexander,996
East Carroll,U.S. House,5th Congressional District,R,Robert J. Barham,524
East Carroll,U.S. House,5th Congressional District,R,Lee Fletcher,398
East Carroll,U.S. House,5th Congressional District,R,Clyde C. Holloway,283
East Carroll,U.S. House,5th Congressional District,D,"Sam Houston Melton, Jr.",116
East Carroll,U.S. House,5th Congressional District,O,Vinson Mouser,21
East Carroll,U.S. House,5th Congressional District,R,Jack Wright,57
Evangeline,U.S. House,5th Congressional District,D,Rodney Alexander,571
Evangeline,U.S. House,5th Congressional District,R,Robert J. Barham,111
Evangeline,U.S. House,5th Congressional District,R,Lee Fletcher,503
Evangeline,U.S. House,5th Congressional District,R,Clyde C. Holloway,2235
Evangeline,U.S. House,5th Congressional District,D,"Sam Houston Melton, Jr.",63
Evangeline,U.S. House,5th Congressional District,O,Vinson Mouser,21
Evangeline,U.S. House,5th Congressional District,R,Jack Wright,52
Franklin,U.S. House,5th Congressional District,D,Rodney Alexander,1428
Franklin,U.S. House,5th Congressional District,R,Robert J. Barham,1688
Franklin,U.S. House,5th Congressional District,R,Lee Fletcher,1738
Franklin,U.S. House,5th Congressional District,R,Clyde C. Holloway,1020
Franklin,U.S. House,5th Congressional District,D,"Sam Houston Melton, Jr.",124
Franklin,U.S. House,5th Congressional District,O,Vinson Mouser,60
Franklin,U.S. House,5th Congressional District,R,Jack Wright,127
Iberville,U.S. House,5th Congressional District,D,Rodney Alexander,1734
Iberville,U.S. House,5th Congressional District,R,Robert J. Barham,124
Iberville,U.S. House,5th Congressional District,R,Lee Fletcher,279
Iberville,U.S. House,5th Congressional District,R,Clyde C. Holloway,1779
Iberville,U.S. House,5th Congressional District,D,"Sam Houston Melton, Jr.",389
Iberville,U.S. House,5th Congressional District,O,Vinson Mouser,38
Iberville,U.S. House,5th Congressional District,R,Jack Wright,118
Jackson,U.S. House,5th Congressional District,D,Rodney Alexander,3234
Jackson,U.S. House,5th Congressional District,R,Robert J. Barham,630
Jackson,U.S. House,5th Congressional District,R,Lee Fletcher,995
Jackson,U.S. House,5th Congressional District,R,Clyde C. Holloway,744
Jackson,U.S. House,5th Congressional District,D,"Sam Houston Melton, Jr.",171
Jackson,U.S. House,5th Congressional District,O,Vinson Mouser,25
Jackson,U.S. House,5th Congressional District,R,Jack Wright,51
Lasalle,U.S. House,5th Congressional District,D,Rodney Alexander,698
Lasalle,U.S. House,5th Congressional District,R,Robert J. Barham,301
Lasalle,U.S. House,5th Congressional District,R,Lee Fletcher,1506
Lasalle,U.S. House,5th Congressional District,R,Clyde C. Holloway,1893
Lasalle,U.S. House,5th Congressional District,D,"Sam Houston Melton, Jr.",60
Lasalle,U.S. House,5th Congressional District,O,Vinson Mouser,16
Lasalle,U.S. House,5th Congressional District,R,Jack Wright,131
Lincoln,U.S. House,5th Congressional District,D,Rodney Alexander,4165
Lincoln,U.S. House,5th Congressional District,R,Robert J. Barham,2788
Lincoln,U.S. House,5th Congressional District,R,Lee Fletcher,3018
Lincoln,U.S. House,5th Congressional District,R,Clyde C. Holloway,1530
Lincoln,U.S. House,5th Congressional District,D,"Sam Houston Melton, Jr.",235
Lincoln,U.S. House,5th Congressional District,O,Vinson Mouser,60
Lincoln,U.S. House,5th Congressional District,R,Jack Wright,113
Madison,U.S. House,5th Congressional District,D,Rodney Alexander,1126
Madison,U.S. House,5th Congressional District,R,Robert J. Barham,552
Madison,U.S. House,5th Congressional District,R,Lee Fletcher,713
Madison,U.S. House,5th Congressional District,R,Clyde C. Holloway,658
Madison,U.S. House,5th Congressional District,D,"Sam Houston Melton, Jr.",148
Madison,U.S. House,5th Congressional District,O,Vinson Mouser,21
Madison,U.S. House,5th Congressional District,R,Jack Wright,59
Morehouse,U.S. House,5th Congressional District,D,Rodney Alexander,2269
Morehouse,U.S. House,5th Congressional District,R,Robert J. Barham,4240
Morehouse,U.S. House,5th Congressional District,R,Lee Fletcher,1172
Morehouse,U.S. House,5th Congressional District,R,Clyde C. Holloway,360
Morehouse,U.S. House,5th Congressional District,D,"Sam Houston Melton, Jr.",252
Morehouse,U.S. House,5th Congressional District,O,Vinson Mouser,90
Morehouse,U.S. House,5th Congressional District,R,Jack Wright,110
Ouachita,U.S. House,5th Congressional District,D,Rodney Alexander,10574
Ouachita,U.S. House,5th Congressional District,R,Robert J. Barham,12236
Ouachita,U.S. House,5th Congressional District,R,Lee Fletcher,12781
Ouachita,U.S. House,5th Congressional District,R,Clyde C. Holloway,3877
Ouachita,U.S. House,5th Congressional District,D,"Sam Houston Melton, Jr.",645
Ouachita,U.S. House,5th Congressional District,O,Vinson Mouser,189
Ouachita,U.S. House,5th Congressional District,R,Jack Wright,1377
Pointe Coupee,U.S. House,5th Congressional District,D,Rodney Alexander,1779
Pointe Coupee,U.S. House,5th Congressional District,R,Robert J. Barham,134
Pointe Coupee,U.S. House,5th Congressional District,R,Lee Fletcher,85
Pointe Coupee,U.S. House,5th Congressional District,R,Clyde C. Holloway,1391
Pointe Coupee,U.S. House,5th Congressional District,D,"Sam Houston Melton, Jr.",239
Pointe Coupee,U.S. House,5th Congressional District,O,Vinson Mouser,17
Pointe Coupee,U.S. House,5th Congressional District,R,Jack Wright,42
Rapides,U.S. House,5th Congressional District,D,Rodney Alexander,10003
Rapides,U.S. House,5th Congressional District,R,Robert J. Barham,2388
Rapides,U.S. House,5th Congressional District,R,Lee Fletcher,9379
Rapides,U.S. House,5th Congressional District,R,Clyde C. Holloway,13813
Rapides,U.S. House,5th Congressional District,D,"Sam Houston Melton, Jr.",711
Rapides,U.S. House,5th Congressional District,O,Vinson Mouser,124
Rapides,U.S. House,5th Congressional District,R,Jack Wright,380
Richland,U.S. House,5th Congressional District,D,Rodney Alexander,1529
Richland,U.S. House,5th Congressional District,R,Robert J. Barham,2510
Richland,U.S. House,5th Congressional District,R,Lee Fletcher,1432
Richland,U.S. House,5th Congressional District,R,Clyde C. Holloway,571
Richland,U.S. House,5th Congressional District,D,"Sam Houston Melton, Jr.",109
Richland,U.S. House,5th Congressional District,O,Vinson Mouser,38
Richland,U.S. House,5th Congressional District,R,Jack Wright,107
Tensas,U.S. House,5th Congressional District,D,Rodney Alexander,733
Tensas,U.S. House,5th Congressional District,R,Robert J. Barham,461
Tensas,U.S. House,5th Congressional District,R,Lee Fletcher,288
Tensas,U.S. House,5th Congressional District,R,Clyde C. Holloway,386
Tensas,U.S. House,5th Congressional District,D,"Sam Houston Melton, Jr.",81
Tensas,U.S. House,5th Congressional District,O,Vinson Mouser,15
Tensas,U.S. House,5th Congressional District,R,Jack Wright,26
Union,U.S. House,5th Congressional District,D,Rodney Alexander,1557
Union,U.S. House,5th Congressional District,R,Robert J. Barham,2174
Union,U.S. House,5th Congressional District,R,Lee Fletcher,1907
Union,U.S. House,5th Congressional District,R,Clyde C. Holloway,911
Union,U.S. House,5th Congressional District,D,"Sam Houston Melton, Jr.",113
Union,U.S. House,5th Congressional District,O,Vinson Mouser,55
Union,U.S. House,5th Congressional District,R,Jack Wright,169
West Carroll,U.S. House,5th Congressional District,D,Rodney Alexander,461
West Carroll,U.S. House,5th Congressional District,R,Robert J. Barham,928
West Carroll,U.S. House,5th Congressional District,R,Lee Fletcher,1417
West Carroll,U.S. House,5th Congressional District,R,Clyde C. Holloway,342
West Carroll,U.S. House,5th Congressional District,D,"Sam Houston Melton, Jr.",50
West Carroll,U.S. House,5th Congressional District,O,Vinson Mouser,17
West Carroll,U.S. House,5th Congressional District,R,Jack Wright,55
Winn,U.S. House,5th Congressional District,D,Rodney Alexander,2215
Winn,U.S. House,5th Congressional District,R,Robert J. Barham,439
Winn,U.S. House,5th Congressional District,R,Lee Fletcher,980
Winn,U.S. House,5th Congressional District,R,Clyde C. Holloway,866
Winn,U.S. House,5th Congressional District,D,"Sam Houston Melton, Jr.",160
Winn,U.S. House,5th Congressional District,O,Vinson Mouser,12
Winn,U.S. House,5th Congressional District,R,Jack Wright,55
Ascension,U.S. House,6th Congressional District,R,Richard H. Baker,9033
Ascension,U.S. House,6th Congressional District,O,"""Rick"" Moscatello",1483
East Baton Rouge,U.S. House,6th Congressional District,R,Richard H. Baker,96777
East Baton Rouge,U.S. House,6th Congressional District,O,"""Rick"" Moscatello",18034
East Feliciana,U.S. House,6th Congressional District,R,Richard H. Baker,4875
East Feliciana,U.S. House,6th Congressional District,O,"""Rick"" Moscatello",1188
Iberville,U.S. House,6th Congressional District,R,Richard H. Baker,3325
Iberville,U.S. House,6th Congressional District,O,"""Rick"" Moscatello",959
Livingston,U.S. House,6th Congressional District,R,Richard H. Baker,21138
Livingston,U.S. House,6th Congressional District,O,"""Rick"" Moscatello",3421
Pointe Coupee,U.S. House,6th Congressional District,R,Richard H. Baker,2238
Pointe Coupee,U.S. House,6th Congressional District,O,"""Rick"" Moscatello",406
St. Helena,U.S. House,6th Congressional District,R,Richard H. Baker,2214
St. Helena,U.S. House,6th Congressional District,O,"""Rick"" Moscatello",627
West Baton Rouge,U.S. House,6th Congressional District,R,Richard H. Baker,4907
West Baton Rouge,U.S. House,6th Congressional District,O,"""Rick"" Moscatello",1226
West Feliciana,U.S. House,6th Congressional District,R,Richard H. Baker,2425
West Feliciana,U.S. House,6th Congressional District,O,"""Rick"" Moscatello",554
Acadia,U.S. House,7th Congressional District,D,"""Chris"" John",14111
Acadia,U.S. House,7th Congressional District,O,Roberto Valletta,1833
Calcasieu,U.S. House,7th Congressional District,D,"""Chris"" John",45966
Calcasieu,U.S. House,7th Congressional District,O,Roberto Valletta,5284
Cameron,U.S. House,7th Congressional District,D,"""Chris"" John",2275
Cameron,U.S. House,7th Congressional District,O,Roberto Valletta,369
Evangeline,U.S. House,7th Congressional District,D,"""Chris"" John",4090
Evangeline,U.S. House,7th Congressional District,O,Roberto Valletta,489
Jefferson Davis,U.S. House,7th Congressional District,D,"""Chris"" John",5751
Jefferson Davis,U.S. House,7th Congressional District,O,Roberto Valletta,753
Lafayette,U.S. House,7th Congressional District,D,"""Chris"" John",35672
Lafayette,U.S. House,7th Congressional District,O,Roberto Valletta,8835
St. Landry,U.S. House,7th Congressional District,D,"""Chris"" John",19889
St. Landry,U.S. House,7th Congressional District,O,Roberto Valletta,1890
Vermilion,U.S. House,7th Congressional District,D,"""Chris"" John",10905
Vermilion,U.S. House,7th Congressional District,O,Roberto Valletta,1598
